"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","item","name","coord","lat","lon"
"Q569350","Bayern","Hochschule für Fernsehen und Film München","München","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q569350","Universitat de Televisió i Cinema de Munic","Point(11.569038888 48.146758333)",48.146758333333,11.569038888889
"Q1622241","Bayern","Hochschule für evangelische Kirchenmusik der Evangelisch-Lutherischen Kirche in Bayern","Bayreuth","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622241","Q1622241","Point(11.57249 49.93962)",49.93962,11.57249
"Q1622189","Bayern","Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg","Regensburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622189","Q1622189","Point(12.0988 49.0251)",49.0251,12.0988
"Q1622205","Bayern","Hochschule für Musik Nürnberg","Nürnberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622205","Q1622205","Point(11.10868056 49.45861111)",49.45861111,11.10868056
"Q260107","Bayern","Hochschule für Musik Würzburg","Würzburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q260107","Q260107","Point(9.933947 49.792466)",49.792466,9.933947
"Q1622215","Bayern","Hochschule für Politik München (HfP)","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q314089","Bayern","Hochschule für angewandte Wissenschaften München","München","Hochschule",NA,"Dr. Rainer Nerlich","ja",NA,"nein","nein",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q314089","Universitat de Ciències Aplicades de Munic","Point(11.552752777 48.153433333)",48.153433333333,11.552752777778
"Q1622129","Bayern","Hochschule für angewandte Wissenschaften Neu-Ulm","Neu-Ulm","Hochschule","www.hnu.de/studium/im-studium/bibliothek/publizieren/open-access",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622129","Q1622129","Point(10.0092 48.3804)",48.3804,10.0092
"Q1622109","Bayern","Hochschule Hof","Hof","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622109","Q1622109","Point(11.94 50.325)",50.325,11.94
"Q1622076","Bayern","Hochschule Ansbach","Ansbach","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622076","Q1622076","Point(10.5672 49.3061)",49.3061,10.5672
"Q896468","Bayern","Hochschule für angewandte Wissenschaften Augsburg","Augsburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q896468","Q896468","Point(10.905 48.355277777)",48.355277777778,10.905
"Q1622234","Bayern","Hochschule für angewandte Wissenschaften Coburg","Coburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622234","Q1622234","Point(10.95 50.2647)",50.2647,10.95
"Q1622115","Bayern","Hochschule für angewandte Wissenschaften Kempten","Kempten","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622115","Q1622115","Point(10.3136 47.7158)",47.7158,10.3136
"Q1622129","Bayern","Hochschule Neu-Ulm","Neu-Ulm","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622129","Q1622129","Point(10.0092 48.3804)",48.3804,10.0092
"Q1622145","Bayern","Hochschule Weihenstephan-Triesdorf","Freising","Hochschule","www.hswt.de/forschung/forschungseinrichtungen/zfw/open-access-publikationsfonds.html",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622145","Q1622145","Point(11.730411 48.395708)",48.395708,11.730411
"Q1632429","Bayern","Katholische Stiftungshochschule München","München","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1632429","Q1632429","Point(11.6013 48.1322)",48.1322,11.6013
"Q1346417","Bayern","Hochschule Macromedia","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1346417","Q1346417","Point(11.554875 48.147082)",48.147082,11.554875
"Q1311824","Bayern","Munich Business School GmbH","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1311824","Q1311824","Point(11.524444444 48.136111111)",48.136111111111,11.524444444444
NA,"Bayern","Ostbayerisch-Technische-Hochschule Amberg-Weiden","Amberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q982435","Bayern","Ostbayerisch-Technische-Hochschule Regensburg","Regensburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q982435","Q982435","Point(12.0951 49.0037)",49.0037,12.0951
"Q833743","Bayern","Hochschule für Angewandte Sprachen SDI München","München","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q1523703","Bayern","Technische Hochschule Aschaffenburg","Aschaffenburg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1523703","Q1523703","Point(9.16138889 49.97194444)",49.97194444,9.16138889
"Q468553","Bayern","Technische Hochschule Deggendorf","Deggendorf","Hochschule",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q468553","Q468553","Point(12.954722 48.829722)",48.829722,12.954722
"Q1503440","Bayern","Technische Hochschule Nürnberg Georg Simon Ohm","Nürnberg","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q263537","Bayern","Technische Hochschule Rosenheim","Rosenheim","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q263537","Q263537","Point(12.1073 47.8674)",47.8674,12.1073
"Q1622111","Bayern","Technische Hochschule Ingolstadt","Ingolstadt","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1622111","Q1622111","Point(11.4318 48.7668)",48.7668,11.4318
"Q56187114","Bayern","Technische Universität Nürnberg","Nürnberg","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA
"Q283099","Bayern","Universität der Bundeswehr München",NA,"Universität","ub.hsu-hh.de/open-access-publikationsfonds-der-hsu-unibw-h/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q283099","Q283099","Point(11.63813 48.08032)",48.08032,11.63813
"Q657167","Bayern","Hochschule für Musik und Theater München","München","Hochschule","www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q657167","Q657167","Point(11.567805555 48.146111111)",48.146111111111,11.567805555556
"Q1532259","Bayern","Wilhelm Löhe Hochschule (WLH)","Fürth","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule","http://www.wikidata.org/entity/Q1532259","Q1532259","Point(10.997838888 49.459661111)",49.459661111111,10.997838888889
"Q40025","Bayern","Friedrich-Alexander-Universität Erlangen-Nürnberg","Erlangen","Universität","ub.fau.de/haeufig-gestellte-fragen-faq/open-access/",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,39.16,39.55,"Universität",NA,NA,NA,NA,NA
"Q157808","Bayern","Technische Universität München (TUM)","München","Universität","www.ub.tum.de/open-access",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q157808","Universitat Tècnica de Munic","Point(11.568055555 48.148055555)",48.148055555556,11.568055555556
"Q707272","Bayern","Otto-Friedrich-Universität Bamberg","Bamberg","Universität","www.uni-bamberg.de/ub/forschen-und-publizieren/open-access-publizieren/","Dr. Fabian Franke","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q707272","Universitat de Bamberg","Point(10.886666666 49.893888888)",49.893888888889,10.886666666667
"Q574571","Bayern","Universität Regensburg","Regensburg","Universität","oa.uni-regensburg.de/","Dr. Gernot Deinzer","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q574571","Universitat de Ratisbona","Point(12.0931658 48.9992339)",48.9992339,12.0931658
"Q161976","Bayern","Universität Würzburg","Würzburg","Universität","www.bibliothek.uni-wuerzburg.de/forschen-publizieren/open-access/","Kristina Hanig","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q161976","Universitat de Würzburg","Point(9.935277777 49.788055555)",49.788055555556,9.9352777777778
"Q765928","Bayern","Augustana-Hochschule","Neuendettelsau","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q765928","Q765928","Point(10.7775 49.2833)",49.2833,10.7775
"Q881849","Bayern","Hochschule für Philosophie München","München","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q881849","Q881849","Point(11.583288888 48.148919444)",48.148919444444,11.583288888889
"Q315161","Bayern","Katholische Universität Eichstätt-Ingolstadt","Eichstätt","Universität","www.ku.de/bibliothek/forschen-und-publizieren/open-access",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q315161","Universitat Catòlica d'Eichstätt-Ingolstadt","Point(11.18972222 48.88944444)",48.88944444,11.18972222
"Q616905","Bayern","Universität Augsburg","Augsburg","Universität","www.uni-augsburg.de/de/organisation/bibliothek/publizieren-zitieren-archivieren/open-access/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q616905","Universitat d'Augsburg","Point(10.89833333 48.33388889)",48.33388889,10.89833333
"Q702482","Bayern","Universität Bayreuth","Bayreuth","Universität","www.ub.uni-bayreuth.de/de/digitale_bibliothek/open_access/index.html","Clemens Engelhardt","ja",NA,"nein","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,39.16,39.55,"Universität",NA,NA,NA,NA,NA
"Q55044","Bayern","Ludwig-Maximilians-Universität München (LMU)","München","Universität","epub.ub.uni-muenchen.de/",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q55044","Universitat de Munic","Point(11.580277777 48.150833333)",48.150833333333,11.580277777778
"Q704468","Bayern","Universität Passau","Passau","Universität","www.ub.uni-passau.de/publizieren/open-access/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Universität","http://www.wikidata.org/entity/Q704468","Universitat de Passau","Point(13.453333333 48.568333333)",48.568333333333,13.453333333333
"Q1452018","Berlin","Fraunhofer-Institut für Offene Kommunikationssysteme (FOKUS)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452018","Q1452018","Point(13.314444444 52.526111111)",52.526111111111,13.314444444444
"Q1452019","Berlin","Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut (HHI)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452019","Q1452019","Point(13.32495 52.51632)",52.51632,13.32495
"Q1452026","Berlin","Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik (IPK)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452026","Q1452026","Point(13.323611111 52.523888888)",52.523888888889,13.323611111111
"Q1452049","Berlin","Fraunhofer-Institut für Zuverlässigkeit und Mikrointegration (IZM)","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1452049","Fraunhofer Institute for Reliability and Microintegration","Point(13.38452 52.54252)",52.54252,13.38452
"Q90571165","Berlin","Fraunhofer-Verbund Mikroelektronik","Berlin","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q90571165","Q90571165","Point(13.401801 52.520605)",52.520605,13.401801
"Q1912019","Berlin","Max-Delbrück-Centrum für Molekulare Medizin (MDC) in der Helmholtz-Gemeinschaft","Berlin","Forschungsorganisation: Helmholtz-Gemeinschaft","https://www.mdc-berlin.de/de/bibliothek#t-openscience",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja","ja",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1912019","Q1912019","Point(13.5026 52.6248)",52.6248,13.5026
"Q314578","Berlin","Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB)","Berlin","Forschungsorganisation: Helmholtz-Gemeinschaft","www.helmholtz-berlin.de/zentrum/locations/bibliothek/themen/openaccessgenerell/intern_de.html","Dr. Andreas Tomiak","nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q314578","Q314578","Point(13.129444 52.41)",52.41,13.129444
"Q155228","Berlin","Deutsches Institut für Wirtschaftsforschung (DIW)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q155228","Q155228","Point(13.3887 52.512222222)",52.512222222222,13.3887
"Q1205927","Berlin","Deutsches Rheuma-Forschungszentrum Berlin (DRFZ)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q1405041","Berlin","Ferdinand-Braun-Institut gGmbH, Leibniz-Institut für Höchstfrequenztechnik (FBH)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"nein",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,"50%",50,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1405041","Q1405041","Point(13.5338 52.4286)",52.4286,13.5338
"Q1813732","Berlin","Leibniz-Institut für Gewässerökologie und Binnenfischerei (IGB)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.igb-berlin.de/bibliothek",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813732","Q1813732","Point(13.647552 52.449662)",52.449662,13.647552
"Q1813738","Berlin","Leibniz-Institut für Kristallzüchtung (IKZ)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813738","Q1813738","Point(13.5269 52.4317)",52.4317,13.5269
"Q1813770","Berlin","Leibniz-Institut für Zoo- und Wildtierforschung (IZW)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.izw-berlin.de/de/bibliothek.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813770","Q1813770","Point(13.521437 52.505999)",52.505999,13.521437
"Q1813742","Berlin","Leibniz-Forschungsinstitut für Molekulare Pharmakologie (FMP)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1813742","Q1813742","Point(13.5048 52.6242)",52.6242,13.5048
"Q680090","Berlin","Leibniz-Gemeinschaft","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access.html",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q19819891","Berlin","Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-zas.de/de/service-transfer/bibliothek/open-access-am-zas",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,40.09,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q1912011","Berlin","Max-Born-Institut für Nichtlineare Optik und Kurzzeitspektroskopie (MBI)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q1912011","Q1912011","Point(13.5258 52.4306)",52.4306,13.5258
"Q233098","Berlin","Museum für Naturkunde - Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"nein","https://www.museumfuernaturkunde.berlin/de/ueber/neuigkeiten/open-access-leitlinie-verabschiedet","ja, als WGL","ja, als WGL",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q233098","Museu d'història natural de Berlín","Point(13.3792 52.5302)",52.5302,13.3792
"Q2058481","Berlin","Paul-Drude-Institut für Festkörperelektronik (PDI)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q2058481","Q2058481","Point(13.3956 52.5131)",52.5131,13.3956
"Q2555215","Berlin","Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.wias-berlin.de/services/library/index.jsp?lang=0",NA,"nein",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q2555215","Q2555215","Point(13.396084 52.51261)",52.51261,13.396084
"Q475602","Berlin","Wissenschaftszentrum Berlin für Sozialforschung gGmbH (WZB)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.wzb.eu/de/literatur-daten/bereiche/open-access","Alessandro Blasetti","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q475602","Q475602","Point(13.3658 52.5064)",52.5064,13.3658
"Q191229","Berlin","Leibniz-Zentrum für Literatur- und Kulturforschung","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.zfl-berlin.org/zfl-open-access.html","Dr. Gwendolin Engels","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,"100%",100,40.09,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
"Q5062518","Berlin","Leibniz-Zentrum Moderner Orient (ZMO)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","http://www.wikidata.org/entity/Q5062518","Q5062518","Point(13.202396 52.427976)",52.427976,13.202396
NA,"Berlin","Leibniz-Verbund Biodiversität","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"16.67%",16.67,40.09,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA
